,workflow_type,task_id,time_to_buffer,dependency_wait_time,time_spent_in_queue,model_fetching_time,execution_time
229,0.0,4.0,1002.0075222241139,835.9973342553712,0.0,0.0,1.0
230,1.0,0.0,0.002190734856412746,0.0,0.0,0.0,560.0
231,1.0,1.0,560.0021907348564,0.0,778.0,0.0,27.0
232,2.0,0.0,0.4808353392290883,0.0,0.0,0.0,283.0
233,2.0,1.0,283.4883574529522,0.0,80.51383328190423,0.0,26.0
234,2.0,2.0,283.4808353392291,0.0,0.0,0.0,76.0
235,2.0,3.0,359.4808353392291,30.52611645248544,0.0,0.0,0.19999999999708962
236,3.0,0.0,0.4808353392290883,0.0,0.0,0.0,0.6000000000058208
237,3.0,1.0,1.91115239757346,0.0,0.0,0.0,178.0
238,3.0,2.0,1.91115239757346,0.0,0.0,0.0,147.0
239,3.0,3.0,149.741469455912,30.16968294166145,0.0,0.0,104.0
240,0.0,0.0,0.002190734856412746,0.0,0.0,0.0,561.0
241,0.0,1.0,561.0048564794852,0.0,0.0,0.0,441.0
242,0.0,2.0,561.0048564794852,0.0,498.99952499022766,0.0,778.0
243,0.0,3.0,561.0021907348564,0.0,0.0,0.0,803.0
244,0.0,4.0,1002.0075222241139,835.9995249902277,0.0,0.0,1.0
245,1.0,0.0,0.004381469712825492,0.0,0.0,0.0,560.0
246,1.0,1.0,560.0043814697128,0.0,778.0,0.0,27.0
247,2.0,0.0,0.4808353392290883,0.0,0.0,0.0,283.0
248,2.0,1.0,283.4883574529522,0.0,80.51383328190423,0.0,26.0
249,2.0,2.0,283.4808353392291,0.0,0.0,0.0,76.0
250,2.0,3.0,359.4808353392291,30.52611645248544,0.0,0.0,0.19999999999708962
251,3.0,0.0,0.4808353392290883,0.0,0.0,0.0,0.6000000000058208
252,3.0,1.0,1.91115239757346,0.0,0.0,0.0,178.0
253,3.0,2.0,1.91115239757346,0.0,0.0,0.0,147.0
254,3.0,3.0,149.741469455912,30.16968294166145,0.0,0.0,104.0
255,0.0,0.0,0.004381469712825492,0.0,0.0,0.0,561.0
256,0.0,1.0,561.0070472143416,0.0,0.0,0.0,441.0
257,0.0,2.0,561.0070472143416,0.0,498.99733425537124,0.0,778.0
258,0.0,3.0,561.0043814697128,0.0,0.0,0.0,803.0
259,0.0,4.0,1002.0097129589703,835.9973342553712,0.0,0.0,1.0
260,1.0,0.0,0.004381469712825492,0.0,0.0,0.0,560.0
